,CountyCode,DistrictCode,CountyName,DistrictName,Cumulative Enrollment,Total Suspensions,Unduplicated Count of Students Suspended (Total),Unduplicated Count of Students Suspended (Defiance-Only),Suspension Rate (Total),Suspension Count Violent Incident (Injury),Suspension Count Violent Incident (No Injury),Suspension Count Weapons Possession,Suspension Count Illicit Drug-Related,Suspension Count Defiance-Only,Suspension Count Other Reasons,AcademicYear
9947,40,68791.0,San Luis Obispo,Pleasant Valley Joint Union Elementary,67,0,0,0,0.0,0,0,0,0,0,0,2020-21
9948,40,68809.0,San Luis Obispo,San Luis Coastal Unified,7777,33,32,3,0.4,10,6,5,6,3,3,2020-21
9949,40,10405.0,San Luis Obispo,San Luis Obispo County Office of Education,539,0,0,0,0.0,0,0,0,0,0,0,2020-21
9950,40,68825.0,San Luis Obispo,San Miguel Joint Union,991,9,9,0,0.9,3,6,0,0,0,0,2020-21
9951,40,68833.0,San Luis Obispo,Shandon Joint Unified,303,3,3,0,1.0,0,0,0,3,0,0,2020-21
9952,40,68841.0,San Luis Obispo,Templeton Unified,2395,22,19,0,0.8,1,12,0,8,0,1,2020-21
9953,41,68858.0,San Mateo,Bayshore Elementary,378,0,0,0,0.0,0,0,0,0,0,0,2020-21
9954,41,68866.0,San Mateo,Belmont-Redwood Shores Elementary,4289,0,0,0,0.0,0,0,0,0,0,0,2020-21
9955,41,68874.0,San Mateo,Brisbane Elementary,485,2,2,2,0.4,0,0,0,0,2,0,2020-21
9956,41,68882.0,San Mateo,Burlingame Elementary,3492,6,6,0,0.2,1,3,0,2,0,0,2020-21
9957,41,68890.0,San Mateo,Cabrillo Unified,3008,5,4,0,0.1,1,4,0,0,0,0,2020-21
9958,41,68908.0,San Mateo,Hillsborough City Elementary,1302,1,1,0,0.1,0,1,0,0,0,0,2020-21
9959,41,68916.0,San Mateo,Jefferson Elementary,6892,2,2,0,0.0,0,2,0,0,0,0,2020-21
9960,41,68924.0,San Mateo,Jefferson Union High,4772,1,1,0,0.0,0,0,1,0,0,0,2020-21
9961,41,68940.0,San Mateo,La Honda-Pescadero Unified,297,0,0,0,0.0,0,0,0,0,0,0,2020-21
9962,41,68957.0,San Mateo,Las Lomitas Elementary,1154,4,4,1,0.3,0,3,0,0,1,0,2020-21
9963,41,68965.0,San Mateo,Menlo Park City Elementary,2880,6,1,0,0.0,0,6,0,0,0,0,2020-21
9964,41,68973.0,San Mateo,Millbrae Elementary,2278,0,0,0,0.0,0,0,0,0,0,0,2020-21
9965,41,68932.0,San Mateo,Pacifica,3065,0,0,0,0.0,0,0,0,0,0,0,2020-21
9966,41,68981.0,San Mateo,Portola Valley Elementary,507,0,0,0,0.0,0,0,0,0,0,0,2020-21
9967,41,68999.0,San Mateo,Ravenswood City Elementary,3123,0,0,0,0.0,0,0,0,0,0,0,2020-21
9968,41,69005.0,San Mateo,Redwood City Elementary,8267,8,6,0,0.1,0,7,0,1,0,0,2020-21
9969,41,69013.0,San Mateo,San Bruno Park Elementary,2295,0,0,0,0.0,0,0,0,0,0,0,2020-21
9970,41,69021.0,San Mateo,San Carlos Elementary,3328,5,5,0,0.2,2,3,0,0,0,0,2020-21
9971,41,10413.0,San Mateo,San Mateo County Office of Education,379,29,14,1,3.7,0,23,0,2,1,3,2020-21
9972,41,69047.0,San Mateo,San Mateo Union High,9923,22,22,2,0.2,5,15,0,0,2,0,2020-21
9973,41,69039.0,San Mateo,San Mateo-Foster City,11338,1,1,0,0.0,0,1,0,0,0,0,2020-21
9974,41,69062.0,San Mateo,Sequoia Union High,10519,3,2,0,0.0,1,0,0,2,0,0,2020-21
9975,41,69070.0,San Mateo,South San Francisco Unified,8330,0,0,0,0.0,0,0,0,0,0,0,2020-21
9976,41,69088.0,San Mateo,Woodside Elementary,383,1,1,0,0.3,1,0,0,0,0,0,2020-21
9977,42,69104.0,Santa Barbara,Ballard Elementary,141,0,0,0,0.0,0,0,0,0,0,0,2020-21
9978,42,69112.0,Santa Barbara,Blochman Union Elementary,1572,3,3,0,0.2,0,2,1,0,0,0,2020-21
9979,42,69138.0,Santa Barbara,Buellton Union Elementary,599,1,1,0,0.2,0,0,0,1,0,0,2020-21
9980,42,69146.0,Santa Barbara,Carpinteria Unified,2174,22,19,3,0.9,2,10,3,3,3,1,2020-21
9981,42,69161.0,Santa Barbara,Cold Spring Elementary,184,0,0,0,0.0,0,0,0,0,0,0,2020-21
9982,42,69179.0,Santa Barbara,College Elementary,377,0,0,0,0.0,0,0,0,0,0,0,2020-21
9983,42,75010.0,Santa Barbara,Cuyama Joint Unified,287,0,0,0,0.0,0,0,0,0,0,0,2020-21
9984,42,69195.0,Santa Barbara,Goleta Union Elementary,3550,3,3,0,0.1,0,1,2,0,0,0,2020-21
9985,42,69203.0,Santa Barbara,Guadalupe Union Elementary,1305,0,0,0,0.0,0,0,0,0,0,0,2020-21
9986,42,69211.0,Santa Barbara,Hope Elementary,853,0,0,0,0.0,0,0,0,0,0,0,2020-21
9987,42,69229.0,Santa Barbara,Lompoc Unified,10029,27,26,4,0.3,5,7,5,5,4,1,2020-21
9988,42,69245.0,Santa Barbara,Los Olivos Elementary,164,0,0,0,0.0,0,0,0,0,0,0,2020-21
9989,42,69252.0,Santa Barbara,Montecito Union Elementary,413,2,2,0,0.5,1,1,0,0,0,0,2020-21
9990,42,69260.0,Santa Barbara,Orcutt Union Elementary,5039,8,8,0,0.2,2,5,0,1,0,0,2020-21
9991,42,10421.0,Santa Barbara,Santa Barbara County Office of Education,208,2,2,0,1.0,0,2,0,0,0,0,2020-21
9992,42,76786.0,Santa Barbara,Santa Barbara Unified,14448,27,24,0,0.2,3,8,6,10,0,0,2020-21
9993,42,69310.0,Santa Barbara,Santa Maria Joint Union High,9243,2,2,0,0.0,1,0,1,0,0,0,2020-21
9994,42,69120.0,Santa Barbara,Santa Maria-Bonita,17152,8,8,0,0.0,0,4,3,1,0,0,2020-21
9995,42,69328.0,Santa Barbara,Santa Ynez Valley Union High,902,9,8,0,0.9,0,2,1,6,0,0,2020-21
9996,42,77214.0,Santa Barbara,SBE - Olive Grove Charter - Buellton,65,0,0,0,0.0,0,0,0,0,0,0,2020-21
9997,42,77206.0,Santa Barbara,SBE - Olive Grove Charter - Lompoc,156,0,0,0,0.0,0,0,0,0,0,0,2020-21
9998,42,77198.0,Santa Barbara,SBE - Olive Grove Charter - Orcutt/Santa Maria,266,0,0,0,0.0,0,0,0,0,0,0,2020-21
9999,42,77222.0,Santa Barbara,SBE - Olive Grove Charter - Santa Barbara,169,0,0,0,0.0,0,0,0,0,0,0,2020-21
10000,42,69336.0,Santa Barbara,Solvang Elementary,641,0,0,0,0.0,0,0,0,0,0,0,2020-21
10001,42,69344.0,Santa Barbara,Vista del Mar Union,31,0,0,0,0.0,0,0,0,0,0,0,2020-21
10002,43,69369.0,Santa Clara,Alum Rock Union Elementary,10299,2,2,0,0.0,0,0,1,1,0,0,2020-21
10003,43,69377.0,Santa Clara,Berryessa Union Elementary,6747,1,1,0,0.0,0,1,0,0,0,0,2020-21
10004,43,69385.0,Santa Clara,Cambrian,3286,14,13,0,0.4,0,2,2,9,0,1,2020-21
10005,43,69393.0,Santa Clara,Campbell Union,6880,10,8,1,0.1,1,5,3,0,1,0,2020-21
10006,43,69401.0,Santa Clara,Campbell Union High,8922,1,1,0,0.0,1,0,0,0,0,0,2020-21
10007,43,69419.0,Santa Clara,Cupertino Union,16377,9,6,0,0.0,0,9,0,0,0,0,2020-21
10008,43,69427.0,Santa Clara,East Side Union High,27583,8,8,5,0.0,0,3,0,0,5,0,2020-21
10009,43,69435.0,Santa Clara,Evergreen Elementary,9992,5,5,0,0.1,0,4,0,0,0,1,2020-21
10010,43,69450.0,Santa Clara,Franklin-McKinley Elementary,9241,0,0,0,0.0,0,0,0,0,0,0,2020-21
10011,43,69468.0,Santa Clara,Fremont Union High,10951,23,21,14,0.2,2,3,0,3,15,0,2020-21
10012,43,69484.0,Santa Clara,Gilroy Unified,11826,6,6,1,0.1,0,5,0,0,1,0,2020-21
10013,43,69492.0,Santa Clara,Lakeside Joint,70,1,1,0,1.4,1,0,0,0,0,0,2020-21
10014,43,69500.0,Santa Clara,Loma Prieta Joint Union Elementary,467,0,0,0,0.0,0,0,0,0,0,0,2020-21
10015,43,69518.0,Santa Clara,Los Altos Elementary,3762,4,4,0,0.1,1,2,0,0,0,1,2020-21
10016,43,69526.0,Santa Clara,Los Gatos Union Elementary,2821,0,0,0,0.0,0,0,0,0,0,0,2020-21
10017,43,69534.0,Santa Clara,Los Gatos-Saratoga Union High,3529,5,5,1,0.1,0,3,0,1,1,0,2020-21
10018,43,69542.0,Santa Clara,Luther Burbank,491,3,3,0,0.6,0,3,0,0,0,0,2020-21
10019,43,73387.0,Santa Clara,Milpitas Unified,10718,1,1,0,0.0,0,1,0,0,0,0,2020-21
10020,43,69575.0,Santa Clara,Moreland,4544,0,0,0,0.0,0,0,0,0,0,0,2020-21
10021,43,69583.0,Santa Clara,Morgan Hill Unified,9211,6,6,0,0.1,1,4,0,1,0,0,2020-21
10022,43,69617.0,Santa Clara,Mount Pleasant Elementary,1978,0,0,0,0.0,0,0,0,0,0,0,2020-21
10023,43,69591.0,Santa Clara,Mountain View Whisman,5018,13,13,0,0.3,5,6,2,0,0,0,2020-21
10024,43,69609.0,Santa Clara,Mountain View-Los Altos Union High,4693,3,3,0,0.1,0,1,1,1,0,0,2020-21
10025,43,69625.0,Santa Clara,Oak Grove Elementary,9736,2,2,0,0.0,0,2,0,0,0,0,2020-21
10026,43,69633.0,Santa Clara,Orchard Elementary,855,0,0,0,0.0,0,0,0,0,0,0,2020-21
10027,43,69641.0,Santa Clara,Palo Alto Unified,11182,9,7,0,0.1,4,5,0,0,0,0,2020-21
10028,43,69666.0,Santa Clara,San Jose Unified,29520,44,42,2,0.1,3,26,4,7,2,2,2020-21
10029,43,10439.0,Santa Clara,Santa Clara County Office of Education,13312,6,6,1,0.0,0,1,1,1,1,2,2020-21
10030,43,69674.0,Santa Clara,Santa Clara Unified,15369,18,18,0,0.1,0,7,2,8,0,1,2020-21
10031,43,69682.0,Santa Clara,Saratoga Union Elementary,1702,1,1,0,0.1,1,0,0,0,0,0,2020-21
10032,43,77149.0,Santa Clara,SBE - KIPP Navigate College Prep,279,0,0,0,0.0,0,0,0,0,0,0,2020-21
10033,43,77115.0,Santa Clara,SBE - Perseverance Preparatory,57,0,0,0,0.0,0,0,0,0,0,0,2020-21
10034,43,69690.0,Santa Clara,Sunnyvale,6203,4,2,0,0.0,1,3,0,0,0,0,2020-21
10035,43,69708.0,Santa Clara,Union Elementary,5925,0,0,0,0.0,0,0,0,0,0,0,2020-21
10036,44,69732.0,Santa Cruz,Bonny Doon Union Elementary,123,0,0,0,0.0,0,0,0,0,0,0,2020-21
10037,44,69757.0,Santa Cruz,Happy Valley Elementary,113,0,0,0,0.0,0,0,0,0,0,0,2020-21
10038,44,69765.0,Santa Cruz,Live Oak Elementary,1814,3,3,0,0.2,0,0,0,3,0,0,2020-21
10039,44,69773.0,Santa Cruz,Mountain Elementary,148,0,0,0,0.0,0,0,0,0,0,0,2020-21
10040,44,69781.0,Santa Cruz,Pacific Elementary,151,0,0,0,0.0,0,0,0,0,0,0,2020-21
10041,44,69799.0,Santa Cruz,Pajaro Valley Unified,19812,4,4,0,0.0,0,3,0,1,0,0,2020-21
10042,44,69807.0,Santa Cruz,San Lorenzo Valley Unified,5895,1,1,0,0.0,0,0,0,1,0,0,2020-21
10043,44,69815.0,Santa Cruz,Santa Cruz City Elementary,1770,1,1,0,0.1,0,1,0,0,0,0,2020-21
10044,44,69823.0,Santa Cruz,Santa Cruz City High,4780,6,6,0,0.1,0,3,1,2,0,0,2020-21
10045,44,10447.0,Santa Cruz,Santa Cruz County Office of Education,1951,0,0,0,0.0,0,0,0,0,0,0,2020-21
10046,44,77248.0,Santa Cruz,SBE - Watsonville Prep,247,0,0,0,0.0,0,0,0,0,0,0,2020-21
10047,44,75432.0,Santa Cruz,Scotts Valley Unified,2757,7,7,1,0.3,0,3,2,0,1,1,2020-21
10048,44,69849.0,Santa Cruz,Soquel Union Elementary,1829,0,0,0,0.0,0,0,0,0,0,0,2020-21
10049,45,69856.0,Shasta,Anderson Union High,1752,138,100,11,5.7,1,45,8,65,16,3,2020-21
10050,45,69872.0,Shasta,Bella Vista Elementary,373,23,23,0,6.2,1,17,0,5,0,0,2020-21
10051,45,69880.0,Shasta,Black Butte Union Elementary,284,10,9,2,3.2,3,2,0,2,3,0,2020-21
10052,45,69914.0,Shasta,Cascade Union Elementary,1472,113,76,7,5.2,15,81,4,2,8,3,2020-21
10053,45,69922.0,Shasta,Castle Rock Union Elementary,61,0,0,0,0.0,0,0,0,0,0,0,2020-21
10054,45,69948.0,Shasta,Columbia Elementary,1713,15,11,3,0.6,0,5,0,6,3,1,2020-21
10055,45,69955.0,Shasta,Cottonwood Union Elementary,1263,44,31,0,2.5,7,30,0,5,0,2,2020-21
10056,45,69971.0,Shasta,Enterprise Elementary,4066,161,114,0,2.8,20,113,0,21,0,7,2020-21
10057,45,69989.0,Shasta,Fall River Joint Unified,1264,166,105,18,8.3,2,80,0,50,26,8,2020-21
10058,45,69997.0,Shasta,French Gulch-Whiskeytown Elementary,33,0,0,0,0.0,0,0,0,0,0,0,2020-21
10059,45,75267.0,Shasta,Gateway Unified,2681,240,166,15,6.2,21,116,11,56,24,12,2020-21
10060,45,70003.0,Shasta,Grant Elementary,678,3,3,0,0.4,0,3,0,0,0,0,2020-21
10061,45,70011.0,Shasta,Happy Valley Union Elementary,564,28,25,0,4.4,0,18,4,6,0,0,2020-21
10062,45,70029.0,Shasta,"Igo, Ono, Platina Union Elementary",55,0,0,0,0.0,0,0,0,0,0,0,2020-21
10063,45,70037.0,Shasta,Indian Springs Elementary,22,0,0,0,0.0,0,0,0,0,0,0,2020-21
10064,45,70045.0,Shasta,Junction Elementary,408,10,7,0,1.7,0,1,0,9,0,0,2020-21
10065,45,70052.0,Shasta,Millville Elementary,266,0,0,0,0.0,0,0,0,0,0,0,2020-21
10066,45,73700.0,Shasta,Mountain Union Elementary,87,1,1,0,1.1,0,1,0,0,0,0,2020-21
10067,45,70078.0,Shasta,North Cow Creek Elementary,268,6,5,3,1.9,0,2,0,0,4,0,2020-21
10068,45,70086.0,Shasta,Oak Run Elementary,68,0,0,0,0.0,0,0,0,0,0,0,2020-21
10069,45,70094.0,Shasta,Pacheco Union Elementary,735,61,39,0,5.3,6,38,6,7,0,4,2020-21
10070,45,70110.0,Shasta,Redding Elementary,3400,187,109,0,3.2,12,114,5,39,0,17,2020-21
10071,45,10454.0,Shasta,Shasta County Office of Education,1075,12,8,0,0.7,0,8,1,2,0,1,2020-21
10072,45,70128.0,Shasta,Shasta Union Elementary,136,0,0,0,0.0,0,0,0,0,0,0,2020-21
10073,45,70136.0,Shasta,Shasta Union High,5760,138,121,3,2.1,12,48,4,69,3,2,2020-21
10074,45,70169.0,Shasta,Whitmore Union Elementary,583,0,0,0,0.0,0,0,0,0,0,0,2020-21
10075,47,70185.0,Siskiyou,Big Springs Union Elementary,204,10,9,0,4.4,7,1,0,0,0,2,2020-21
10076,47,70193.0,Siskiyou,Bogus Elementary,22,0,0,0,0.0,0,0,0,0,0,0,2020-21
10077,47,73684.0,Siskiyou,Butte Valley Unified,296,0,0,0,0.0,0,0,0,0,0,0,2020-21
10078,47,70201.0,Siskiyou,Butteville Union Elementary,184,0,0,0,0.0,0,0,0,0,0,0,2020-21
10079,47,70227.0,Siskiyou,Delphic Elementary,63,0,0,0,0.0,0,0,0,0,0,0,2020-21
10080,47,70243.0,Siskiyou,Dunsmuir Elementary,107,2,2,1,1.9,0,0,1,0,1,0,2020-21
10081,47,70250.0,Siskiyou,Dunsmuir Joint Union High,62,1,1,1,1.6,0,0,0,0,1,0,2020-21
10082,47,70292.0,Siskiyou,Forks of Salmon Elementary,10,0,0,0,0.0,0,0,0,0,0,0,2020-21
10083,47,70318.0,Siskiyou,Gazelle Union Elementary,41,0,0,0,0.0,0,0,0,0,0,0,2020-21
10084,47,70326.0,Siskiyou,Grenada Elementary,218,4,4,0,1.8,0,2,0,2,0,0,2020-21
10085,47,70334.0,Siskiyou,Happy Camp Union Elementary,112,0,0,0,0.0,0,0,0,0,0,0,2020-21
10086,47,70359.0,Siskiyou,Hornbrook Elementary,60,3,3,0,5.0,1,0,1,1,0,0,2020-21
10087,47,70367.0,Siskiyou,Junction Elementary,24,7,4,0,16.7,0,2,0,5,0,0,2020-21
10088,47,70375.0,Siskiyou,Klamath River Union Elementary,10,0,0,0,0.0,0,0,0,0,0,0,2020-21
10089,47,70383.0,Siskiyou,Little Shasta Elementary,17,0,0,0,0.0,0,0,0,0,0,0,2020-21
10090,47,70409.0,Siskiyou,McCloud Union Elementary,72,3,3,0,4.2,0,2,0,1,0,0,2020-21
10091,47,70417.0,Siskiyou,Montague Elementary,213,12,9,2,4.2,0,8,0,1,2,1,2020-21
10092,47,70425.0,Siskiyou,Mt. Shasta Union Elementary,523,12,12,2,2.3,1,5,0,4,2,0,2020-21
10093,47,76455.0,Siskiyou,Scott Valley Unified,647,12,12,1,1.9,0,8,0,3,1,0,2020-21
10094,47,70458.0,Siskiyou,Seiad Elementary,15,4,2,0,13.3,0,3,1,0,0,0,2020-21
10095,47,10470.0,Siskiyou,Siskiyou County Office of Education,898,1,1,0,0.1,0,1,0,0,0,0,2020-21
10096,47,70466.0,Siskiyou,Siskiyou Union High,579,0,0,0,0.0,0,0,0,0,0,0,2020-21
10097,47,70482.0,Siskiyou,Weed Union Elementary,374,30,27,0,7.2,0,26,0,2,0,2,2020-21
10098,47,70490.0,Siskiyou,Willow Creek Elementary,50,11,5,0,10.0,0,10,0,1,0,0,2020-21
10099,47,70508.0,Siskiyou,Yreka Union Elementary,993,17,17,2,1.7,4,4,0,7,2,0,2020-21
10100,47,70516.0,Siskiyou,Yreka Union High,748,35,33,1,4.4,0,22,0,12,1,0,2020-21
10101,48,70524.0,Solano,Benicia Unified,4623,3,3,0,0.1,0,0,0,3,0,0,2020-21
10102,48,70532.0,Solano,Dixon Unified,3512,11,10,3,0.3,0,4,0,2,4,1,2020-21
10103,48,70540.0,Solano,Fairfield-Suisun Unified,21373,12,12,0,0.1,7,4,0,1,0,0,2020-21
10104,48,10488.0,Solano,Solano County Office of Education,1025,1,1,1,0.1,0,0,0,0,1,0,2020-21
10105,48,70565.0,Solano,Travis Unified,5572,1,1,0,0.0,1,0,0,0,0,0,2020-21
10106,48,70573.0,Solano,Vacaville Unified,13466,36,27,6,0.2,1,15,3,6,6,5,2020-21
10107,48,70581.0,Solano,Vallejo City Unified,13732,12,12,0,0.1,5,4,1,2,0,0,2020-21
10108,49,70599.0,Sonoma,Alexander Valley Union Elementary,120,1,1,0,0.8,0,1,0,0,0,0,2020-21
10109,49,70615.0,Sonoma,Bellevue Union,1603,0,0,0,0.0,0,0,0,0,0,0,2020-21
10110,49,70623.0,Sonoma,Bennett Valley Union Elementary,1027,0,0,0,0.0,0,0,0,0,0,0,2020-21
10111,49,70649.0,Sonoma,Cinnabar Elementary,260,0,0,0,0.0,0,0,0,0,0,0,2020-21
10112,49,70656.0,Sonoma,Cloverdale Unified,1467,1,1,0,0.1,0,1,0,0,0,0,2020-21
10113,49,73882.0,Sonoma,Cotati-Rohnert Park Unified,6334,17,16,1,0.3,1,13,0,2,1,0,2020-21
10114,49,70672.0,Sonoma,Dunham Elementary,166,0,0,0,0.0,0,0,0,0,0,0,2020-21
10115,49,70680.0,Sonoma,Forestville Union Elementary,279,0,0,0,0.0,0,0,0,0,0,0,2020-21
10116,49,70698.0,Sonoma,Fort Ross Elementary,12,0,0,0,0.0,0,0,0,0,0,0,2020-21
10117,49,70706.0,Sonoma,Geyserville Unified,217,0,0,0,0.0,0,0,0,0,0,0,2020-21
10118,49,70714.0,Sonoma,Gravenstein Union Elementary,783,1,1,0,0.1,0,1,0,0,0,0,2020-21
10119,49,70722.0,Sonoma,Guerneville Elementary,493,0,0,0,0.0,0,0,0,0,0,0,2020-21
10120,49,70730.0,Sonoma,Harmony Union Elementary,649,0,0,0,0.0,0,0,0,0,0,0,2020-21
10121,49,75390.0,Sonoma,Healdsburg Unified,1366,3,3,0,0.2,0,2,0,1,0,0,2020-21
10122,49,70763.0,Sonoma,Horicon Elementary,66,0,0,0,0.0,0,0,0,0,0,0,2020-21
10123,49,70888.0,Sonoma,Kashia Elementary,17,0,0,0,0.0,0,0,0,0,0,0,2020-21
10124,49,70789.0,Sonoma,Kenwood ,138,0,0,0,0.0,0,0,0,0,0,0,2020-21
10125,49,70797.0,Sonoma,Liberty Elementary,1582,0,0,0,0.0,0,0,0,0,0,0,2020-21
10126,49,70805.0,Sonoma,Mark West Union Elementary,1346,2,2,0,0.1,0,2,0,0,0,0,2020-21
10127,49,70813.0,Sonoma,Monte Rio Union Elementary,77,0,0,0,0.0,0,0,0,0,0,0,2020-21
10128,49,70821.0,Sonoma,Montgomery Elementary,26,0,0,0,0.0,0,0,0,0,0,0,2020-21
10129,49,70839.0,Sonoma,Oak Grove Union Elementary,1378,3,3,1,0.2,1,1,0,0,1,0,2020-21
10130,49,70847.0,Sonoma,Old Adobe Union,2106,3,3,0,0.1,0,3,0,0,0,0,2020-21
10131,49,70854.0,Sonoma,Petaluma City Elementary,2542,12,10,0,0.4,5,6,0,0,0,1,2020-21
10132,49,70862.0,Sonoma,Petaluma Joint Union High,5353,10,10,2,0.2,1,4,0,1,2,2,2020-21
10133,49,70870.0,Sonoma,Piner-Olivet Union Elementary,1295,1,1,0,0.1,0,1,0,0,0,0,2020-21
10134,49,70896.0,Sonoma,Rincon Valley Union Elementary,3197,1,1,0,0.0,1,0,0,0,0,0,2020-21
10135,49,70904.0,Sonoma,Roseland,2945,5,5,0,0.2,0,0,0,5,0,0,2020-21
10136,49,70912.0,Sonoma,Santa Rosa Elementary,4831,0,0,0,0.0,0,0,0,0,0,0,2020-21
10137,49,70920.0,Sonoma,Santa Rosa High,11161,13,9,0,0.1,0,10,0,3,0,0,2020-21
10138,49,70938.0,Sonoma,Sebastopol Union Elementary,881,0,0,0,0.0,0,0,0,0,0,0,2020-21
10139,49,10496.0,Sonoma,Sonoma County Office of Education,548,5,5,0,0.9,5,0,0,0,0,0,2020-21
10140,49,70953.0,Sonoma,Sonoma Valley Unified,4044,0,0,0,0.0,0,0,0,0,0,0,2020-21
10141,49,70961.0,Sonoma,Twin Hills Union Elementary,1138,1,1,0,0.1,0,1,0,0,0,0,2020-21
10142,49,70979.0,Sonoma,Two Rock Union,133,0,0,0,0.0,0,0,0,0,0,0,2020-21
10143,49,70995.0,Sonoma,Waugh Elementary,829,3,3,0,0.4,0,2,0,0,0,1,2020-21
10144,49,71001.0,Sonoma,West Side Union Elementary,159,0,0,0,0.0,0,0,0,0,0,0,2020-21
10145,49,70607.0,Sonoma,West Sonoma County Union High,1902,5,5,2,0.3,0,1,0,2,2,0,2020-21
10146,49,71019.0,Sonoma,Wilmar Union Elementary,234,0,0,0,0.0,0,0,0,0,0,0,2020-21
10147,49,75358.0,Sonoma,Windsor Unified,4920,8,8,0,0.2,0,5,0,3,0,0,2020-21
10148,49,71035.0,Sonoma,Wright Elementary,1343,0,0,0,0.0,0,0,0,0,0,0,2020-21
10149,50,71043.0,Stanislaus,Ceres Unified,15241,109,81,27,0.5,10,49,5,8,33,4,2020-21
10150,50,71050.0,Stanislaus,Chatom Union,632,4,3,0,0.5,0,3,0,1,0,0,2020-21
10151,50,71068.0,Stanislaus,Denair Unified,1429,5,5,1,0.3,1,3,0,0,1,0,2020-21
10152,50,71076.0,Stanislaus,Empire Union Elementary,3110,10,7,0,0.2,3,3,3,0,0,1,2020-21
10153,50,71084.0,Stanislaus,Gratton Elementary,152,0,0,0,0.0,0,0,0,0,0,0,2020-21
10154,50,71092.0,Stanislaus,Hart-Ransom Union Elementary,1262,29,20,0,1.6,0,29,0,0,0,0,2020-21
10155,50,71100.0,Stanislaus,Hickman Community Charter,1077,3,3,0,0.3,0,3,0,0,0,0,2020-21
10156,50,75549.0,Stanislaus,Hughson Unified,2161,18,16,3,0.7,2,8,5,0,3,0,2020-21
10157,50,71134.0,Stanislaus,Keyes Union,1135,0,0,0,0.0,0,0,0,0,0,0,2020-21
10158,50,71142.0,Stanislaus,Knights Ferry Elementary,146,2,2,0,1.4,0,2,0,0,0,0,2020-21
10159,50,71167.0,Stanislaus,Modesto City Elementary,16162,10,10,1,0.1,0,7,0,2,1,0,2020-21
10160,50,71175.0,Stanislaus,Modesto City High,16572,33,30,1,0.2,2,20,1,9,1,0,2020-21
10161,50,73601.0,Stanislaus,Newman-Crows Landing Unified,3356,1,1,0,0.0,0,1,0,0,0,0,2020-21
10162,50,75564.0,Stanislaus,Oakdale Joint Unified,5632,31,23,0,0.4,3,24,2,2,0,0,2020-21
10163,50,71209.0,Stanislaus,Paradise Elementary,200,0,0,0,0.0,0,0,0,0,0,0,2020-21
10164,50,71217.0,Stanislaus,Patterson Joint Unified,6296,33,24,0,0.4,0,22,3,7,0,1,2020-21
10165,50,75556.0,Stanislaus,Riverbank Unified,3136,4,4,0,0.1,0,2,0,2,0,0,2020-21
10166,50,71233.0,Stanislaus,Roberts Ferry Union Elementary,207,0,0,0,0.0,0,0,0,0,0,0,2020-21
10167,50,71266.0,Stanislaus,Salida Union Elementary,3218,3,3,0,0.1,0,2,1,0,0,0,2020-21
10168,50,71274.0,Stanislaus,Shiloh Elementary,191,4,4,0,2.1,0,4,0,0,0,0,2020-21
10169,50,10504.0,Stanislaus,Stanislaus County Office of Education,3261,10,9,2,0.3,1,3,3,1,2,0,2020-21
10170,50,71282.0,Stanislaus,Stanislaus Union Elementary,3664,16,16,0,0.4,0,14,1,1,0,0,2020-21
10171,50,71290.0,Stanislaus,Sylvan Union Elementary,8480,40,36,0,0.4,12,21,3,4,0,0,2020-21
10172,50,75739.0,Stanislaus,Turlock Unified,14822,185,146,16,1.0,53,46,12,44,20,10,2020-21
10173,50,71324.0,Stanislaus,Valley Home Joint Elementary,179,1,1,0,0.6,0,1,0,0,0,0,2020-21
10174,50,75572.0,Stanislaus,Waterford Unified,3246,12,11,2,0.3,1,5,1,2,2,1,2020-21
10175,51,71357.0,Sutter,Brittan Elementary,463,5,5,0,1.1,0,1,1,3,0,0,2020-21
10176,51,71365.0,Sutter,Browns Elementary,131,0,0,0,0.0,0,0,0,0,0,0,2020-21
10177,51,71373.0,Sutter,East Nicolaus Joint Union High,314,0,0,0,0.0,0,0,0,0,0,0,2020-21
10178,51,71381.0,Sutter,Franklin Elementary,483,0,0,0,0.0,0,0,0,0,0,0,2020-21
10179,51,71399.0,Sutter,Live Oak Unified,2006,3,3,1,0.1,0,0,1,1,1,0,2020-21
10180,51,71407.0,Sutter,Marcum-Illinois Union Elementary,2901,0,0,0,0.0,0,0,0,0,0,0,2020-21
10181,51,71415.0,Sutter,Meridian Elementary,1624,0,0,0,0.0,0,0,0,0,0,0,2020-21
10182,51,71423.0,Sutter,Nuestro Elementary,813,1,1,0,0.1,0,0,1,0,0,0,2020-21
10183,51,71431.0,Sutter,Pleasant Grove Joint Union,164,0,0,0,0.0,0,0,0,0,0,0,2020-21
10184,51,10512.0,Sutter,Sutter County Office of Education,551,8,6,0,1.1,5,1,1,1,0,0,2020-21
10185,51,71449.0,Sutter,Sutter Union High,819,2,2,1,0.2,0,1,0,0,1,0,2020-21
10186,51,71456.0,Sutter,Winship-Robbins,1421,3,3,0,0.2,3,0,0,0,0,0,2020-21
10187,51,71464.0,Sutter,Yuba City Unified,13610,120,111,25,0.8,7,68,7,12,25,1,2020-21
10188,52,71472.0,Tehama,Antelope Elementary,868,13,13,0,1.5,0,8,0,3,0,2,2020-21
